Side,Pad Name,IO Guide,IO Order,RDL Routing Order,Bump Name,Bump Row,Bump Col,Packaging Bump Name,Net Name,Bump Center X (Relative to LL Corner) (um),Bump Center Y (Relative to LL Corner) (um),Bump Center X (Relative to Die Center) (um),Bump Center Y (Relative to Die Center) (um)
right,pad_DR1_VSS_stable_1,DR1,21,26,DR1_VSS_stable_1,55,71,VSS_stable,VSS_stable,10294.0,8121.0,4794.0,3621.0
right,pad_DR1_VZZ_3,DR1,22,-,DR1_VZZ_3,55,73,VSS,VSSIO,10576.0,8121.0,5076.0,3621.0
right,pad_DR1_VDD_stable_0,DR1,23,25,DR1_VDD_stable_0,54,66,VDD_stable,VDD_stable,9589.0,7979.0,4089.0,3479.0
right,pad_DR1_clk_i,DR1,24,24,DR1_clk_i,54,68,DR1_clk_i,p_pad_DR1_clk_i,9871.0,7979.0,4371.0,3479.0
right,pad_DR1_VSS_stable_0,DR1,25,23,DR1_VSS_stable_0,54,70,VSS_stable,VSS_stable,10153.0,7979.0,4653.0,3479.0
right,pad_DR1_V18_3,DR1,26,-,DR1_V18_3,54,74,V18,VDDIO,10717.0,7979.0,5217.0,3479.0
right,pad_DR1_clk_o,DR1,27,22,DR1_clk_o,54,72,DR1_clk_o,p_pad_DR1_clk_o,10435.0,7979.0,4935.0,3479.0
right,pad_DR1_9_i,DR1,28,21,DR1_9_i,53,67,DR1_9_i,p_pad_DR1_9_i,9730.0,7837.0,4230.0,3337.0
right,pad_DR1_10_o,DR1,29,20,DR1_10_o,53,69,DR1_10_o,p_pad_DR1_10_o,10012.0,7837.0,4512.0,3337.0
right,pad_DR1_VZZ_2,DR1,30,-,DR1_VZZ_2,53,73,VSS,VSSIO,10576.0,7837.0,5076.0,3337.0
right,pad_DR1_tkn_o,DR1,31,19,DR1_tkn_o,53,71,DR1_tkn_o,p_pad_DR1_tkn_o,10294.0,7837.0,4794.0,3337.0
right,pad_DR1_8_i,DR1,32,18,DR1_8_i,52,66,DR1_8_i,p_pad_DR1_8_i,9589.0,7695.0,4089.0,3195.0
right,pad_DR1_7_i,DR1,33,17,DR1_7_i,52,68,DR1_7_i,p_pad_DR1_7_i,9871.0,7695.0,4371.0,3195.0
right,pad_DR1_8_o,DR1,34,16,DR1_8_o,52,70,DR1_8_o,p_pad_DR1_8_o,10153.0,7695.0,4653.0,3195.0
right,pad_DR1_V18_2,DR1,35,-,DR1_V18_2,52,74,V18,VDDIO,10717.0,7695.0,5217.0,3195.0
right,pad_DR1_9_o,DR1,36,15,DR1_9_o,52,72,DR1_9_o,p_pad_DR1_9_o,10435.0,7695.0,4935.0,3195.0
right,pad_DR1_5_i,DR1,37,14,DR1_5_i,51,65,DR1_5_i,p_pad_DR1_5_i,9448.0,7553.0,3948.0,3053.0
right,pad_DR1_6_i,DR1,38,13,DR1_6_i,51,67,DR1_6_i,p_pad_DR1_6_i,9730.0,7553.0,4230.0,3053.0
right,pad_DR1_6_o,DR1,39,12,DR1_6_o,51,69,DR1_6_o,p_pad_DR1_6_o,10012.0,7553.0,4512.0,3053.0
right,pad_DR1_VZZ_1,DR1,40,-,DR1_VZZ_1,51,73,VSS,VSSIO,10576.0,7553.0,5076.0,3053.0
right,pad_DR1_7_o,DR1,41,11,DR1_7_o,51,71,DR1_7_o,p_pad_DR1_7_o,10294.0,7553.0,4794.0,3053.0
right,pad_DR1_4_i,DR1,42,10,DR1_4_i,50,66,DR1_4_i,p_pad_DR1_4_i,9589.0,7411.0,4089.0,2911.0
right,pad_DR1_3_i,DR1,43,9,DR1_3_i,50,68,DR1_3_i,p_pad_DR1_3_i,9871.0,7411.0,4371.0,2911.0
right,pad_DR1_5_o,DR1,44,8,DR1_5_o,50,70,DR1_5_o,p_pad_DR1_5_o,10153.0,7411.0,4653.0,2911.0
right,pad_DR1_V18_1,DR1,45,-,DR1_V18_1,50,74,V18,VDDIO,10717.0,7411.0,5217.0,2911.0
right,pad_DR1_4_o,DR1,46,7,DR1_4_o,50,72,DR1_4_o,p_pad_DR1_4_o,10435.0,7411.0,4935.0,2911.0
right,pad_DR1_2_i,DR1,47,6,DR1_2_i,49,67,DR1_2_i,p_pad_DR1_2_i,9730.0,7269.0,4230.0,2769.0
right,pad_DR1_2_o,DR1,48,5,DR1_2_o,49,69,DR1_2_o,p_pad_DR1_2_o,10012.0,7269.0,4512.0,2769.0
right,pad_DR1_VZZ_0,DR1,49,-,DR1_VZZ_0,49,73,VSS,VSSIO,10576.0,7269.0,5076.0,2769.0
right,pad_DR1_3_o,DR1,50,4,DR1_3_o,49,71,DR1_3_o,p_pad_DR1_3_o,10294.0,7269.0,4794.0,2769.0
right,pad_DR1_1_i,DR1,51,3,DR1_1_i,48,66,DR1_1_i,p_pad_DR1_1_i,9589.0,7127.0,4089.0,2627.0
right,pad_DR1_0_i,DR1,52,2,DR1_0_i,48,68,DR1_0_i,p_pad_DR1_0_i,9871.0,7127.0,4371.0,2627.0
right,pad_DR1_1_o,DR1,53,1,DR1_1_o,48,70,DR1_1_o,p_pad_DR1_1_o,10153.0,7127.0,4653.0,2627.0
right,pad_DR1_V18_0,DR1,54,-,DR1_V18_0,48,74,V18,VDDIO,10717.0,7127.0,5217.0,2627.0
right,pad_DR1_0_o,DR1,55,0,DR1_0_o,48,72,DR1_0_o,p_pad_DR1_0_o,10435.0,7127.0,4935.0,2627.0
right,pad_DR2_15_i,DR2,0,43,DR2_15_i,47,67,DR2_15_i,p_pad_DR2_15_i,9730.0,6985.0,4230.0,2485.0
right,pad_DR2_extra_o,DR2,1,42,DR2_extra_o,47,69,DR2_extra_o,p_pad_DR2_extra_o,10012.0,6985.0,4512.0,2485.0
right,pad_DR2_VZZ_5,DR2,2,-,DR2_VZZ_5,47,73,VSS,VSSIO,10576.0,6985.0,5076.0,2485.0
right,pad_DR2_15_o,DR2,3,41,DR2_15_o,47,71,DR2_15_o,p_pad_DR2_15_o,10294.0,6985.0,4794.0,2485.0
right,pad_DR2_14_i,DR2,4,40,DR2_14_i,46,66,DR2_14_i,p_pad_DR2_14_i,9589.0,6843.0,4089.0,2343.0
right,pad_DR2_13_i,DR2,5,39,DR2_13_i,46,68,DR2_13_i,p_pad_DR2_13_i,9871.0,6843.0,4371.0,2343.0
right,pad_DR2_14_o,DR2,6,38,DR2_14_o,46,70,DR2_14_o,p_pad_DR2_14_o,10153.0,6843.0,4653.0,2343.0
right,pad_DR2_V18_5,DR2,7,-,DR2_V18_5,46,74,V18,VDDIO,10717.0,6843.0,5217.0,2343.0
right,pad_DR2_13_o,DR2,8,37,DR2_13_o,46,72,DR2_13_o,p_pad_DR2_13_o,10435.0,6843.0,4935.0,2343.0
right,pad_DR2_10_i,DR2,9,36,DR2_10_i,45,65,DR2_10_i,p_pad_DR2_10_i,9448.0,6701.0,3948.0,2201.0
right,pad_DR2_11_i,DR2,10,35,DR2_11_i,45,67,DR2_11_i,p_pad_DR2_11_i,9730.0,6701.0,4230.0,2201.0
right,pad_DR2_12_i,DR2,11,34,DR2_12_i,45,69,DR2_12_i,p_pad_DR2_12_i,10012.0,6701.0,4512.0,2201.0
right,pad_DR2_VZZ_4,DR2,12,-,DR2_VZZ_4,45,73,VSS,VSSIO,10576.0,6701.0,5076.0,2201.0
right,pad_DR2_12_o,DR2,13,33,DR2_12_o,45,71,DR2_12_o,p_pad_DR2_12_o,10294.0,6701.0,4794.0,2201.0
right,pad_DR2_extra_i,DR2,14,32,DR2_extra_i,44,66,DR2_extra_i,p_pad_DR2_extra_i,9589.0,6559.0,4089.0,2059.0
right,pad_DR2_v_i,DR2,15,31,DR2_v_i,44,68,DR2_v_i,p_pad_DR2_v_i,9871.0,6559.0,4371.0,2059.0
right,pad_DR2_11_o,DR2,16,30,DR2_11_o,44,70,DR2_11_o,p_pad_DR2_11_o,10153.0,6559.0,4653.0,2059.0
right,pad_DR2_V18_4,DR2,17,-,DR2_V18_4,44,74,V18,VDDIO,10717.0,6559.0,5217.0,2059.0
right,pad_DR2_v_o,DR2,18,29,DR2_v_o,44,72,DR2_v_o,p_pad_DR2_v_o,10435.0,6559.0,4935.0,2059.0
right,pad_DR2_VSS_stable_2,DR2,19,28,DR2_VSS_stable_2,43,67,VSS_stable,VSS_stable,9730.0,6417.0,4230.0,1917.0
right,pad_DR2_tkn_i,DR2,20,27,DR2_tkn_i,43,69,DR2_tkn_i,p_pad_DR2_tkn_i,10012.0,6417.0,4512.0,1917.0
right,pad_DR2_VSS_stable_1,DR2,21,26,DR2_VSS_stable_1,43,71,VSS_stable,VSS_stable,10294.0,6417.0,4794.0,1917.0
right,pad_DR2_VZZ_3,DR2,22,-,DR2_VZZ_3,43,73,VSS,VSSIO,10576.0,6417.0,5076.0,1917.0
right,pad_DR2_VDD_stable_0,DR2,23,25,DR2_VDD_stable_0,42,66,VDD_stable,VDD_stable,9589.0,6275.0,4089.0,1775.0
right,pad_DR2_clk_i,DR2,24,24,DR2_clk_i,42,68,DR2_clk_i,p_pad_DR2_clk_i,9871.0,6275.0,4371.0,1775.0
right,pad_DR2_VSS_stable_0,DR2,25,23,DR2_VSS_stable_0,42,70,VSS_stable,VSS_stable,10153.0,6275.0,4653.0,1775.0
right,pad_DR2_V18_3,DR2,26,-,DR2_V18_3,42,74,V18,VDDIO,10717.0,6275.0,5217.0,1775.0
right,pad_DR2_clk_o,DR2,27,22,DR2_clk_o,42,72,DR2_clk_o,p_pad_DR2_clk_o,10435.0,6275.0,4935.0,1775.0
right,pad_DR2_9_i,DR2,28,21,DR2_9_i,41,67,DR2_9_i,p_pad_DR2_9_i,9730.0,6133.0,4230.0,1633.0
right,pad_DR2_10_o,DR2,29,20,DR2_10_o,41,69,DR2_10_o,p_pad_DR2_10_o,10012.0,6133.0,4512.0,1633.0
right,pad_DR2_VZZ_2,DR2,30,-,DR2_VZZ_2,41,73,VSS,VSSIO,10576.0,6133.0,5076.0,1633.0
right,pad_DR2_tkn_o,DR2,31,19,DR2_tkn_o,41,71,DR2_tkn_o,p_pad_DR2_tkn_o,10294.0,6133.0,4794.0,1633.0
right,pad_DR2_8_i,DR2,32,18,DR2_8_i,40,66,DR2_8_i,p_pad_DR2_8_i,9589.0,5991.0,4089.0,1491.0
right,pad_DR2_7_i,DR2,33,17,DR2_7_i,40,68,DR2_7_i,p_pad_DR2_7_i,9871.0,5991.0,4371.0,1491.0
right,pad_DR2_8_o,DR2,34,16,DR2_8_o,40,70,DR2_8_o,p_pad_DR2_8_o,10153.0,5991.0,4653.0,1491.0
right,pad_DR2_V18_2,DR2,35,-,DR2_V18_2,40,74,V18,VDDIO,10717.0,5991.0,5217.0,1491.0
right,pad_DR2_9_o,DR2,36,15,DR2_9_o,40,72,DR2_9_o,p_pad_DR2_9_o,10435.0,5991.0,4935.0,1491.0
right,pad_DR2_5_i,DR2,37,14,DR2_5_i,39,65,DR2_5_i,p_pad_DR2_5_i,9448.0,5849.0,3948.0,1349.0
right,pad_DR2_6_i,DR2,38,13,DR2_6_i,39,67,DR2_6_i,p_pad_DR2_6_i,9730.0,5849.0,4230.0,1349.0
right,pad_DR2_6_o,DR2,39,12,DR2_6_o,39,69,DR2_6_o,p_pad_DR2_6_o,10012.0,5849.0,4512.0,1349.0
right,pad_DR2_VZZ_1,DR2,40,-,DR2_VZZ_1,39,73,VSS,VSSIO,10576.0,5849.0,5076.0,1349.0
right,pad_DR2_7_o,DR2,41,11,DR2_7_o,39,71,DR2_7_o,p_pad_DR2_7_o,10294.0,5849.0,4794.0,1349.0
right,pad_DR2_4_i,DR2,42,10,DR2_4_i,38,66,DR2_4_i,p_pad_DR2_4_i,9589.0,5707.0,4089.0,1207.0
right,pad_DR2_3_i,DR2,43,9,DR2_3_i,38,68,DR2_3_i,p_pad_DR2_3_i,9871.0,5707.0,4371.0,1207.0
right,pad_DR2_5_o,DR2,44,8,DR2_5_o,38,70,DR2_5_o,p_pad_DR2_5_o,10153.0,5707.0,4653.0,1207.0
right,pad_DR2_V18_1,DR2,45,-,DR2_V18_1,38,74,V18,VDDIO,10717.0,5707.0,5217.0,1207.0
right,pad_DR2_4_o,DR2,46,7,DR2_4_o,38,72,DR2_4_o,p_pad_DR2_4_o,10435.0,5707.0,4935.0,1207.0
right,pad_DR2_2_i,DR2,47,6,DR2_2_i,37,67,DR2_2_i,p_pad_DR2_2_i,9730.0,5565.0,4230.0,1065.0
right,pad_DR2_2_o,DR2,48,5,DR2_2_o,37,69,DR2_2_o,p_pad_DR2_2_o,10012.0,5565.0,4512.0,1065.0
right,pad_DR2_VZZ_0,DR2,49,-,DR2_VZZ_0,37,73,VSS,VSSIO,10576.0,5565.0,5076.0,1065.0
right,pad_DR2_3_o,DR2,50,4,DR2_3_o,37,71,DR2_3_o,p_pad_DR2_3_o,10294.0,5565.0,4794.0,1065.0
right,pad_DR2_1_i,DR2,51,3,DR2_1_i,36,66,DR2_1_i,p_pad_DR2_1_i,9589.0,5423.0,4089.0,923.0
right,pad_DR2_0_i,DR2,52,2,DR2_0_i,36,68,DR2_0_i,p_pad_DR2_0_i,9871.0,5423.0,4371.0,923.0
right,pad_DR2_1_o,DR2,53,1,DR2_1_o,36,70,DR2_1_o,p_pad_DR2_1_o,10153.0,5423.0,4653.0,923.0
right,pad_DR2_V18_0,DR2,54,-,DR2_V18_0,36,74,V18,VDDIO,10717.0,5423.0,5217.0,923.0
right,pad_DR2_0_o,DR2,55,0,DR2_0_o,36,72,DR2_0_o,p_pad_DR2_0_o,10435.0,5423.0,4935.0,923.0
right,pad_DR3_15_i,DR3,0,43,DR3_15_i,35,67,DR3_15_i,p_pad_DR3_15_i,9730.0,5281.0,4230.0,781.0
right,pad_DR3_extra_o,DR3,1,42,DR3_extra_o,35,69,DR3_extra_o,p_pad_DR3_extra_o,10012.0,5281.0,4512.0,781.0
right,pad_DR3_VZZ_5,DR3,2,-,DR3_VZZ_5,35,73,VSS,VSSIO,10576.0,5281.0,5076.0,781.0
right,pad_DR3_15_o,DR3,3,41,DR3_15_o,35,71,DR3_15_o,p_pad_DR3_15_o,10294.0,5281.0,4794.0,781.0
right,pad_DR3_14_i,DR3,4,40,DR3_14_i,34,66,DR3_14_i,p_pad_DR3_14_i,9589.0,5139.0,4089.0,639.0
right,pad_DR3_13_i,DR3,5,39,DR3_13_i,34,68,DR3_13_i,p_pad_DR3_13_i,9871.0,5139.0,4371.0,639.0
right,pad_DR3_14_o,DR3,6,38,DR3_14_o,34,70,DR3_14_o,p_pad_DR3_14_o,10153.0,5139.0,4653.0,639.0
right,pad_DR3_V18_5,DR3,7,-,DR3_V18_5,34,74,V18,VDDIO,10717.0,5139.0,5217.0,639.0
right,pad_DR3_13_o,DR3,8,37,DR3_13_o,34,72,DR3_13_o,p_pad_DR3_13_o,10435.0,5139.0,4935.0,639.0
right,pad_DR3_10_i,DR3,9,36,DR3_10_i,33,65,DR3_10_i,p_pad_DR3_10_i,9448.0,4997.0,3948.0,497.0
right,pad_DR3_11_i,DR3,10,35,DR3_11_i,33,67,DR3_11_i,p_pad_DR3_11_i,9730.0,4997.0,4230.0,497.0
right,pad_DR3_12_i,DR3,11,34,DR3_12_i,33,69,DR3_12_i,p_pad_DR3_12_i,10012.0,4997.0,4512.0,497.0
right,pad_DR3_VZZ_4,DR3,12,-,DR3_VZZ_4,33,73,VSS,VSSIO,10576.0,4997.0,5076.0,497.0
right,pad_DR3_12_o,DR3,13,33,DR3_12_o,33,71,DR3_12_o,p_pad_DR3_12_o,10294.0,4997.0,4794.0,497.0
right,pad_DR3_extra_i,DR3,14,32,DR3_extra_i,32,66,DR3_extra_i,p_pad_DR3_extra_i,9589.0,4855.0,4089.0,355.0
right,pad_DR3_v_i,DR3,15,31,DR3_v_i,32,68,DR3_v_i,p_pad_DR3_v_i,9871.0,4855.0,4371.0,355.0
right,pad_DR3_11_o,DR3,16,30,DR3_11_o,32,70,DR3_11_o,p_pad_DR3_11_o,10153.0,4855.0,4653.0,355.0
right,pad_DR3_V18_4,DR3,17,-,DR3_V18_4,32,74,V18,VDDIO,10717.0,4855.0,5217.0,355.0
right,pad_DR3_v_o,DR3,18,29,DR3_v_o,32,72,DR3_v_o,p_pad_DR3_v_o,10435.0,4855.0,4935.0,355.0
right,pad_DR3_VSS_stable_2,DR3,19,28,DR3_VSS_stable_2,31,67,VSS_stable,VSS_stable,9730.0,4713.0,4230.0,213.0
right,pad_DR3_tkn_i,DR3,20,27,DR3_tkn_i,31,69,DR3_tkn_i,p_pad_DR3_tkn_i,10012.0,4713.0,4512.0,213.0
right,pad_DR3_VSS_stable_1,DR3,21,26,DR3_VSS_stable_1,31,71,VSS_stable,VSS_stable,10294.0,4713.0,4794.0,213.0
right,pad_DR3_VZZ_3,DR3,22,-,DR3_VZZ_3,31,73,VSS,VSSIO,10576.0,4713.0,5076.0,213.0
right,pad_DR3_VDD_stable_0,DR3,23,25,DR3_VDD_stable_0,30,66,VDD_stable,VDD_stable,9589.0,4571.0,4089.0,71.0
right,pad_DR3_clk_i,DR3,24,24,DR3_clk_i,30,68,DR3_clk_i,p_pad_DR3_clk_i,9871.0,4571.0,4371.0,71.0
right,pad_DR3_VSS_stable_0,DR3,25,23,DR3_VSS_stable_0,30,70,VSS_stable,VSS_stable,10153.0,4571.0,4653.0,71.0
right,pad_DR3_V18_3,DR3,26,-,DR3_V18_3,30,74,V18,VDDIO,10717.0,4571.0,5217.0,71.0
right,pad_DR3_clk_o,DR3,27,22,DR3_clk_o,30,72,DR3_clk_o,p_pad_DR3_clk_o,10435.0,4571.0,4935.0,71.0
right,pad_DR3_9_i,DR3,28,21,DR3_9_i,29,67,DR3_9_i,p_pad_DR3_9_i,9730.0,4429.0,4230.0,-71.0
right,pad_DR3_10_o,DR3,29,20,DR3_10_o,29,69,DR3_10_o,p_pad_DR3_10_o,10012.0,4429.0,4512.0,-71.0
right,pad_DR3_VZZ_2,DR3,30,-,DR3_VZZ_2,29,73,VSS,VSSIO,10576.0,4429.0,5076.0,-71.0
right,pad_DR3_tkn_o,DR3,31,19,DR3_tkn_o,29,71,DR3_tkn_o,p_pad_DR3_tkn_o,10294.0,4429.0,4794.0,-71.0
right,pad_DR3_8_i,DR3,32,18,DR3_8_i,28,66,DR3_8_i,p_pad_DR3_8_i,9589.0,4287.0,4089.0,-213.0
right,pad_DR3_7_i,DR3,33,17,DR3_7_i,28,68,DR3_7_i,p_pad_DR3_7_i,9871.0,4287.0,4371.0,-213.0
right,pad_DR3_8_o,DR3,34,16,DR3_8_o,28,70,DR3_8_o,p_pad_DR3_8_o,10153.0,4287.0,4653.0,-213.0
right,pad_DR3_V18_2,DR3,35,-,DR3_V18_2,28,74,V18,VDDIO,10717.0,4287.0,5217.0,-213.0
right,pad_DR3_9_o,DR3,36,15,DR3_9_o,28,72,DR3_9_o,p_pad_DR3_9_o,10435.0,4287.0,4935.0,-213.0
right,pad_DR3_5_i,DR3,37,14,DR3_5_i,27,65,DR3_5_i,p_pad_DR3_5_i,9448.0,4145.0,3948.0,-355.0
right,pad_DR3_6_i,DR3,38,13,DR3_6_i,27,67,DR3_6_i,p_pad_DR3_6_i,9730.0,4145.0,4230.0,-355.0
right,pad_DR3_6_o,DR3,39,12,DR3_6_o,27,69,DR3_6_o,p_pad_DR3_6_o,10012.0,4145.0,4512.0,-355.0
right,pad_DR3_VZZ_1,DR3,40,-,DR3_VZZ_1,27,73,VSS,VSSIO,10576.0,4145.0,5076.0,-355.0
right,pad_DR3_7_o,DR3,41,11,DR3_7_o,27,71,DR3_7_o,p_pad_DR3_7_o,10294.0,4145.0,4794.0,-355.0
right,pad_DR3_4_i,DR3,42,10,DR3_4_i,26,66,DR3_4_i,p_pad_DR3_4_i,9589.0,4003.0,4089.0,-497.0
right,pad_DR3_3_i,DR3,43,9,DR3_3_i,26,68,DR3_3_i,p_pad_DR3_3_i,9871.0,4003.0,4371.0,-497.0
right,pad_DR3_5_o,DR3,44,8,DR3_5_o,26,70,DR3_5_o,p_pad_DR3_5_o,10153.0,4003.0,4653.0,-497.0
right,pad_DR3_V18_1,DR3,45,-,DR3_V18_1,26,74,V18,VDDIO,10717.0,4003.0,5217.0,-497.0
right,pad_DR3_4_o,DR3,46,7,DR3_4_o,26,72,DR3_4_o,p_pad_DR3_4_o,10435.0,4003.0,4935.0,-497.0
right,pad_DR3_2_i,DR3,47,6,DR3_2_i,25,67,DR3_2_i,p_pad_DR3_2_i,9730.0,3861.0,4230.0,-639.0
right,pad_DR3_2_o,DR3,48,5,DR3_2_o,25,69,DR3_2_o,p_pad_DR3_2_o,10012.0,3861.0,4512.0,-639.0
right,pad_DR3_VZZ_0,DR3,49,-,DR3_VZZ_0,25,73,VSS,VSSIO,10576.0,3861.0,5076.0,-639.0
right,pad_DR3_3_o,DR3,50,4,DR3_3_o,25,71,DR3_3_o,p_pad_DR3_3_o,10294.0,3861.0,4794.0,-639.0
right,pad_DR3_1_i,DR3,51,3,DR3_1_i,24,66,DR3_1_i,p_pad_DR3_1_i,9589.0,3719.0,4089.0,-781.0
right,pad_DR3_0_i,DR3,52,2,DR3_0_i,24,68,DR3_0_i,p_pad_DR3_0_i,9871.0,3719.0,4371.0,-781.0
right,pad_DR3_1_o,DR3,53,1,DR3_1_o,24,70,DR3_1_o,p_pad_DR3_1_o,10153.0,3719.0,4653.0,-781.0
right,pad_DR3_V18_0,DR3,54,-,DR3_V18_0,24,74,V18,VDDIO,10717.0,3719.0,5217.0,-781.0
right,pad_DR3_0_o,DR3,55,0,DR3_0_o,24,72,DR3_0_o,p_pad_DR3_0_o,10435.0,3719.0,4935.0,-781.0
right,pad_DR4_15_i,DR4,0,43,DR4_15_i,23,67,DR4_15_i,p_pad_DR4_15_i,9730.0,3577.0,4230.0,-923.0
right,pad_DR4_extra_o,DR4,1,42,DR4_extra_o,23,69,DR4_extra_o,p_pad_DR4_extra_o,10012.0,3577.0,4512.0,-923.0
right,pad_DR4_VZZ_5,DR4,2,-,DR4_VZZ_5,23,73,VSS,VSSIO,10576.0,3577.0,5076.0,-923.0
right,pad_DR4_15_o,DR4,3,41,DR4_15_o,23,71,DR4_15_o,p_pad_DR4_15_o,10294.0,3577.0,4794.0,-923.0
right,pad_DR4_14_i,DR4,4,40,DR4_14_i,22,66,DR4_14_i,p_pad_DR4_14_i,9589.0,3435.0,4089.0,-1065.0
right,pad_DR4_13_i,DR4,5,39,DR4_13_i,22,68,DR4_13_i,p_pad_DR4_13_i,9871.0,3435.0,4371.0,-1065.0
right,pad_DR4_14_o,DR4,6,38,DR4_14_o,22,70,DR4_14_o,p_pad_DR4_14_o,10153.0,3435.0,4653.0,-1065.0
right,pad_DR4_V18_5,DR4,7,-,DR4_V18_5,22,74,V18,VDDIO,10717.0,3435.0,5217.0,-1065.0
right,pad_DR4_13_o,DR4,8,37,DR4_13_o,22,72,DR4_13_o,p_pad_DR4_13_o,10435.0,3435.0,4935.0,-1065.0
right,pad_DR4_10_i,DR4,9,36,DR4_10_i,21,65,DR4_10_i,p_pad_DR4_10_i,9448.0,3293.0,3948.0,-1207.0
right,pad_DR4_11_i,DR4,10,35,DR4_11_i,21,67,DR4_11_i,p_pad_DR4_11_i,9730.0,3293.0,4230.0,-1207.0
right,pad_DR4_12_i,DR4,11,34,DR4_12_i,21,69,DR4_12_i,p_pad_DR4_12_i,10012.0,3293.0,4512.0,-1207.0
right,pad_DR4_VZZ_4,DR4,12,-,DR4_VZZ_4,21,73,VSS,VSSIO,10576.0,3293.0,5076.0,-1207.0
right,pad_DR4_12_o,DR4,13,33,DR4_12_o,21,71,DR4_12_o,p_pad_DR4_12_o,10294.0,3293.0,4794.0,-1207.0
right,pad_DR4_extra_i,DR4,14,32,DR4_extra_i,20,66,DR4_extra_i,p_pad_DR4_extra_i,9589.0,3151.0,4089.0,-1349.0
right,pad_DR4_v_i,DR4,15,31,DR4_v_i,20,68,DR4_v_i,p_pad_DR4_v_i,9871.0,3151.0,4371.0,-1349.0
right,pad_DR4_11_o,DR4,16,30,DR4_11_o,20,70,DR4_11_o,p_pad_DR4_11_o,10153.0,3151.0,4653.0,-1349.0
right,pad_DR4_V18_4,DR4,17,-,DR4_V18_4,20,74,V18,VDDIO,10717.0,3151.0,5217.0,-1349.0
right,pad_DR4_v_o,DR4,18,29,DR4_v_o,20,72,DR4_v_o,p_pad_DR4_v_o,10435.0,3151.0,4935.0,-1349.0
right,pad_DR4_VSS_stable_2,DR4,19,28,DR4_VSS_stable_2,19,67,VSS_stable,VSS_stable,9730.0,3009.0,4230.0,-1491.0
right,pad_DR4_tkn_i,DR4,20,27,DR4_tkn_i,19,69,DR4_tkn_i,p_pad_DR4_tkn_i,10012.0,3009.0,4512.0,-1491.0
right,pad_DR4_VSS_stable_1,DR4,21,26,DR4_VSS_stable_1,19,71,VSS_stable,VSS_stable,10294.0,3009.0,4794.0,-1491.0
right,pad_DR4_VZZ_3,DR4,22,-,DR4_VZZ_3,19,73,VSS,VSSIO,10576.0,3009.0,5076.0,-1491.0
right,pad_DR4_VDD_stable_0,DR4,23,25,DR4_VDD_stable_0,18,66,VDD_stable,VDD_stable,9589.0,2867.0,4089.0,-1633.0
right,pad_DR4_clk_i,DR4,24,24,DR4_clk_i,18,68,DR4_clk_i,p_pad_DR4_clk_i,9871.0,2867.0,4371.0,-1633.0
right,pad_DR4_VSS_stable_0,DR4,25,23,DR4_VSS_stable_0,18,70,VSS_stable,VSS_stable,10153.0,2867.0,4653.0,-1633.0
right,pad_DR4_V18_3,DR4,26,-,DR4_V18_3,18,74,V18,VDDIO,10717.0,2867.0,5217.0,-1633.0
right,pad_DR4_clk_o,DR4,27,22,DR4_clk_o,18,72,DR4_clk_o,p_pad_DR4_clk_o,10435.0,2867.0,4935.0,-1633.0
right,pad_DR4_9_i,DR4,28,21,DR4_9_i,17,67,DR4_9_i,p_pad_DR4_9_i,9730.0,2725.0,4230.0,-1775.0
right,pad_DR4_10_o,DR4,29,20,DR4_10_o,17,69,DR4_10_o,p_pad_DR4_10_o,10012.0,2725.0,4512.0,-1775.0
right,pad_DR4_VZZ_2,DR4,30,-,DR4_VZZ_2,17,73,VSS,VSSIO,10576.0,2725.0,5076.0,-1775.0
right,pad_DR4_tkn_o,DR4,31,19,DR4_tkn_o,17,71,DR4_tkn_o,p_pad_DR4_tkn_o,10294.0,2725.0,4794.0,-1775.0
right,pad_DR4_8_i,DR4,32,18,DR4_8_i,16,66,DR4_8_i,p_pad_DR4_8_i,9589.0,2583.0,4089.0,-1917.0
right,pad_DR4_7_i,DR4,33,17,DR4_7_i,16,68,DR4_7_i,p_pad_DR4_7_i,9871.0,2583.0,4371.0,-1917.0
right,pad_DR4_8_o,DR4,34,16,DR4_8_o,16,70,DR4_8_o,p_pad_DR4_8_o,10153.0,2583.0,4653.0,-1917.0
right,pad_DR4_V18_2,DR4,35,-,DR4_V18_2,16,74,V18,VDDIO,10717.0,2583.0,5217.0,-1917.0
right,pad_DR4_9_o,DR4,36,15,DR4_9_o,16,72,DR4_9_o,p_pad_DR4_9_o,10435.0,2583.0,4935.0,-1917.0
right,pad_DR4_5_i,DR4,37,14,DR4_5_i,15,65,DR4_5_i,p_pad_DR4_5_i,9448.0,2441.0,3948.0,-2059.0
right,pad_DR4_6_i,DR4,38,13,DR4_6_i,15,67,DR4_6_i,p_pad_DR4_6_i,9730.0,2441.0,4230.0,-2059.0
right,pad_DR4_6_o,DR4,39,12,DR4_6_o,15,69,DR4_6_o,p_pad_DR4_6_o,10012.0,2441.0,4512.0,-2059.0
right,pad_DR4_VZZ_1,DR4,40,-,DR4_VZZ_1,15,73,VSS,VSSIO,10576.0,2441.0,5076.0,-2059.0
right,pad_DR4_7_o,DR4,41,11,DR4_7_o,15,71,DR4_7_o,p_pad_DR4_7_o,10294.0,2441.0,4794.0,-2059.0
